miRNA,DRR041355,DRR041393,DRR041447,DRR041467,DRR041473,DRR041487,DRR041493,DRR041504,DRR041511,DRR041517,DRR041527,DRR041530,DRR041536,DRR041554,DRR041575,DRR041578,DRR041592,DRR041616,DRR041620,SRR1044598,SRR1264562,SRR1264563,SRR1264564,SRR1264565,SRR1264566,SRR1664893,SRR1664894,SRR1664895,SRR1664896,SRR1664897,SRR5127232,SRR543696,SRR543697,SRR543698,SRR543699,SRR543700,SRR5755825,SRR5755860,SRR5755895,SRR5755902,SRR5755909,SRR5755916,SRR5755923,SRR5755930,SRR5755937,SRR5755944,SRR5755951,SRR5755958,SRR5755965,SRR5755972,SRR5755979,SRR5755986,SRR5755993,SRR5756000,SRR5756007,SRR5756060,SRR5756067,SRR5756074,SRR5756081,SRR5756088,SRR5756095,SRR5756102,SRR5756109,SRR7545527,SRR7545528,SRR7545529,SRR8543902,SRR8543903,SRR8543904,SRR8543905,SRR8543906,SRR8543907,SRR8543908,SRR8543909,SRR8543910,SRR8543911,SRR8543912,SRR8543913,SRR8543914,SRR8543915,SRR8543916,SRR8543917,SRR8543918,SRR8543919,SRR8543920,SRR8543921,SRR8543922,SRR8543923,SRR8543924,SRR8543925,SRR8543926,SRR8543927,SRR8543928,SRR8543929,SRR8543930,SRR8543931,SRR8543932,SRR8543933,SRR8543934,SRR8543935,SRR8543936,SRR8543937,SRR8543938,SRR8543939,SRR8543940,SRR8543941,SRR8543942,SRR8543943,SRR8543944,SRR8543945,SRR8543946,SRR8543947,SRR8543948,SRR8543949,SRR8543950,SRR8543951,SRR8543952,SRR8543953,SRR8543954,SRR8543955,SRR8543956,SRR8543957,SRR8543958,SRR8543959,SRR8543960,SRR8543961,SRR8543962,SRR8543963,SRR8543964,SRR8543966,SRR8543967,SRR8543968,SRR8543969,SRR8543970,SRR8543971,SRR8543972,SRR8543973,SRR8543975,SRR8543976,SRR8543977,SRR8543979,SRR8543980,SRR8543981,SRR8543982,SRR8543983,SRR8543984,SRR8543985,SRR8543986,SRR8543987,SRR8543988,SRR965568
hsa-miR-145-3p,8.012913029,5.590095226,8.606394289,8.491289806,10.35452036,8.392160574,10.41039096,5.161583855,8.247490051,10.02348363,6.505474479,10.77104289,9.472102166,9.053655108,9.124092969,10.57983836,10.93161647,7.039185706,8.440112377,-4.577468404,-6.666393821,1.942825306,-5.627212417,-6.140680144,-6.138722271,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-0.134430673,1.942825306,-6.666393821,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,2.902071092,-7.04012982,-7.112861251,-6.641274069,-6.565821499,4.493540781,-5.612270051,4.016033334,3.185195653,0.465203428,-5.888701134,-5.146660321,-0.612713886,-4.902980628,2.296087138,-0.735773637,-5.090980289,-5.41471508,0.578061507,-5.207568436,-5.08815361,1.881072283,0.740261205,-5.621287574,-1.124245875,0.283011572,-5.811645834,1.356409615,0.119069884,2.595387113,-1.41663952,1.494739812,1.774017849,0.982701189,-4.905077023,3.032183895,2.326817773,6.250385984,0.95129614,1.887606376,-5.550424005,2.691849944,1.740744423,-5.370705048,0.765402701,4.807249258,3.524749409,0.75232712,3.688861517,1.131563011,2.899980525,1.946798644,3.058311406,4.168183681,-0.687149328,4.668367689,-6.46529041,2.303157248,-5.387185222,-5.389532108,-5.711021325,2.458389589,2.507564481,1.191137612,1.356558535,2.963784964,-5.218825082,1.807130242,1.133066196,0.093432935,1.243351802,1.672369249,3.146625826,-4.851394118,-5.046989693,2.157143142,1.188892895,0.780190963,-0.062193716,-1.409187694,2.078877245,2.813451414,-5.18859945,5.976843581,4.761748481,-5.218825082,0.204491923,-4.121175212
hsa-miR-3613-5p,-0.190476264,-2.002890662,-2.01899096,0.385980782,1.720571673,3.136344115,-0.25296067,-2.944724208,3.454401066,-1.120461706,1.370394275,2.247271238,-7.449301866,0.169895203,1.562953016,1.629282929,-1.003544857,-1.448163505,0.635155632,10.64109905,1.782819166,3.049346652,-5.627212417,3.284746053,3.513857745,7.030709455,2.942646641,7.928983128,-0.184958245,3.990429602,3.303167063,3.049346652,1.782819166,-5.627212417,3.284746053,3.513857745,2.051372196,-3.421794909,0.285327578,1.333347128,0.457399533,0.638436917,0.300031292,-4.07569507,-3.309159003,-3.357584089,-3.331743679,0.024651713,-3.096665973,0.075433925,-4.577468404,-4.903499393,0.380536943,0.332700052,-4.30500728,-3.337143729,1.659458592,3.189712756,0.114140237,-3.409977493,1.581542772,1.319327915,-0.16018736,0.470681036,4.139546902,2.787818974,1.610548133,6.409182587,3.530404428,5.77551775,5.198336798,4.035305703,4.460201053,4.446000621,4.85715714,5.011642424,2.915066908,3.338383744,2.280789034,-5.090980289,2.024934632,1.750885955,2.86095296,2.041929969,4.100248864,2.46138105,1.27305687,3.625173411,4.662803393,4.080767386,4.031221931,3.572128687,4.170506972,2.914861824,4.649467685,4.347593258,5.114299119,3.292813947,4.79911767,5.401135153,6.713301418,4.592067958,4.924034509,3.989582747,0.733622145,3.877132839,4.023748956,1.597154079,4.136391248,4.903237323,4.905812445,4.741092069,5.194769752,4.007745456,5.315745372,5.595717842,5.147094389,4.10434454,4.833496205,4.282659011,5.46223814,-5.387185222,2.89431969,2.009455387,1.08955477,3.518149591,1.906874125,1.92586281,4.259461664,3.515438821,4.481868241,1.133066196,3.200510227,4.031063211,2.965499647,5.439342745,3.662015295,4.764099575,5.767668345,4.274725276,1.229065495,3.063935832,1.871094932,2.995416653,2.975829843,4.656445577,4.244235118,3.537843347,2.651730967,2.888888237,-4.121175212
hsa-miR-32-5p,-2.85231357,-2.002890662,1.12368402,-0.72999151,1.229582503,-0.078804799,2.509447178,-1.649440663,1.486804971,1.360733221,-1.59346965,0.128293279,-2.329066211,-3.620111573,-3.982760516,-0.417214823,-0.527247365,-2.517301475,-3.964721587,12.93352189,0.891772758,3.136344115,4.570653715,4.975455406,5.338923222,8.623525623,7.415675797,9.161002265,5.103616934,8.188832802,11.55606613,3.136344115,0.891772758,4.570653715,4.975455406,5.338923222,10.01446915,5.690957827,4.494357298,7.171078378,7.166116187,6.827553994,5.800112925,6.972819961,3.51841644,4.668704118,6.459330666,5.380298139,3.932784875,4.320207554,9.658949603,9.643445556,9.412778371,9.547772296,9.363768726,7.116627559,7.106747823,8.908925136,8.311000082,6.923809161,8.973857768,8.029070043,6.920890061,13.53863205,13.90218918,13.62834545,3.587310757,5.196632974,5.34673472,5.201955388,4.957190017,3.708626128,4.362562666,3.82314905,2.911567849,3.346998984,1.907505237,3.685605096,5.166107473,3.469832428,4.811467811,4.432335428,3.921298217,2.761215285,1.245932786,1.905602487,2.873511879,2.549266337,4.28018173,4.862780931,3.636564393,4.304899198,6.030503048,3.894125913,3.654638238,5.074366709,4.845008506,4.492510505,3.976111923,5.729847452,5.191208577,4.51099541,4.413601024,4.464922554,1.123608501,3.212711019,3.66611934,3.133290171,3.427375719,4.135229498,4.58939175,4.068029791,4.770649621,4.195036798,2.695119996,3.985249975,4.481088474,3.862085497,4.226828646,3.643269953,4.192767921,2.710679415,3.518077083,4.339796605,1.72880828,2.507564481,3.293925067,4.110454508,4.102063139,3.366298494,4.24403814,4.10913674,2.635182362,4.287572675,4.81316021,4.284143707,3.504913176,1.447693955,5.419077733,4.49163353,3.939461028,4.476194892,4.659742742,2.995416653,3.652638878,3.539805943,4.444150916,4.423202797,3.787573144,4.128995407,2.573023561
hsa-miR-455-3p,4.047017645,8.615351906,5.578199396,9.969613874,7.037432194,6.457910287,6.835623824,4.903263117,8.295474345,5.394792238,7.484572509,8.706920871,5.689797021,6.469586229,7.359125019,6.870540393,6.972872764,5.012996222,8.429025189,-4.577468404,-6.666393821,-7.36628225,-5.627212417,-6.140680144,-6.138722271,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-7.36628225,-6.666393821,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,0.63555124,-0.362891346,1.647899449,0.546877932,0.792353149,0.92945036,2.205484434,2.282291993,-0.707838258,1.447693955,-0.475947444,-0.622826328,-0.735773637,0.570631392,1.458082825,1.230322625,1.641473125,-1.548601048,-1.730109351,1.189826974,1.574736213,0.11866462,0.679540131,1.921117977,2.561258859,1.693454626,-0.104743932,0.697084865,2.201314673,2.018168652,1.323681514,-0.477932831,1.743158441,2.990736885,-0.416620695,0.098498647,-1.722748236,-0.408183119,-5.409560666,1.049485302,1.158638792,-4.877502863,-5.968647646,1.162992655,-0.940926226,0.877646103,-0.069862651,1.701194588,1.765384327,2.48908658,2.282363261,0.539398044,-6.534501246,0.491528807,0.31136105,-5.387185222,-5.389532108,0.849208763,-0.309910275,-5.389442496,0.200001009,-0.38713163,1.305504757,-5.218825082,2.031496888,-5.775917668,-0.374062818,-2.443484463,1.371925222,0.886809312,-4.851394118,-0.612713886,0.153101345,-0.479016702,0.780190963,1.661431535,1.154262998,-5.045316415,0.472149789,1.658163944,-6.512964334,1.881875194,-5.218825082,0.602122321,-4.121175212
hsa-miR-1298-5p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-3.136485873,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,-6.666393821,-7.36628225,-5.627212417,-6.140680144,-6.138722271,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-3.393565558,-7.700580624,-7.36628225,-6.666393821,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,-6.641274069,-6.565821499,-6.369984944,-5.612270051,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-5.146660321,-5.046989693,-4.902980628,-6.827219171,-5.890432059,-5.090980289,-5.41471508,-6.003687026,-5.207568436,-5.08815361,-5.273521501,-4.905175894,-5.621287574,-5.578025985,-5.894777062,-5.811645834,-6.687187714,-6.067912373,-7.075908307,-6.576701538,-6.766610922,-5.701060683,-5.565013682,-4.905077023,-5.43095344,-6.626383489,-6.138722271,-5.599474806,-5.2660281,-5.550424005,-5.409560666,-6.498785873,-5.370705048,-4.877502863,-5.968647646,-6.376786786,-5.389133214,-6.054242761,-6.680730095,-5.783226697,-6.685467692,-6.263787604,-7.286149645,-6.414981296,-6.534501246,-6.46529041,-6.975987828,-5.387185222,-5.389532108,-5.711021325,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-6.222015842,-5.218825082,-5.940511966,-5.775917668,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-5.184883619,-4.944947103,-5.045316415,-5.692749706,-5.18859945,-6.512964334,-6.10961908,-5.218825082,-5.977932367,-4.121175212
hsa-miR-340-3p,-6.389641911,0.145245233,1.322861941,0.146477843,-0.162732706,0.208331718,1.91877161,0.932457963,-0.248416843,1.174749039,-2.887534663,-0.424761406,0.124287647,-7.119104501,-0.851636846,-0.126951769,0.548849081,-0.052960929,1.415587168,-4.577468404,-6.666393821,0.468035692,-5.627212417,-6.140680144,-6.138722271,-0.204898952,0.727681844,2.607219587,-1.771205404,0.917012854,6.238188045,0.468035692,-6.666393821,-5.627212417,-6.140680144,-6.138722271,1.420908227,-3.421794909,-3.15398837,-0.177288586,1.112623642,-3.701150267,-3.138088086,-0.576464789,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,2.187439377,1.57430919,-1.180098379,2.818731375,-0.79405541,-3.337143729,1.659458592,-0.160852936,0.777557947,-3.409977493,-4.462330942,-0.750685728,-3.63305617,5.711485353,6.625164256,6.700465138,5.2676453,4.912516273,6.885814661,4.044133643,6.417835391,4.408212163,3.377000517,4.8036722,4.087386751,5.088245023,4.16033434,4.37518983,4.110052037,2.957691897,4.09683337,4.905240347,2.203838143,3.620498918,5.62349,4.95638069,5.768953168,4.443503809,4.014501198,5.719517793,5.393651791,5.295158552,5.926941222,4.393049503,6.052084708,3.973576474,4.696715261,4.690030593,4.640856685,5.516498691,5.917690656,4.153379706,4.597244763,4.783262319,5.10085437,4.45548283,3.533302277,2.484747087,4.99194671,5.848141496,4.830901235,5.354535883,5.062436973,5.868307028,6.934494881,5.47060367,6.96048022,4.926912217,6.871236601,6.457039264,5.356875381,3.228834336,2.046797326,5.609769676,4.174257672,6.231391091,4.957479631,4.394768927,6.220728016,4.250187844,4.070144941,4.683415216,5.509906764,5.45104735,3.277567467,3.289219062,3.662015295,3.653444582,4.409967716,4.274725276,3.328400462,3.542798787,3.078020505,3.178518392,5.080641023,3.539805943,6.981520104,3.744687588,3.366298494,3.41972203,2.573023561
hsa-miR-874-3p,-0.190476264,2.966578819,0.130030473,1.338592772,0.62314752,1.123000306,1.636478499,2.217808611,-0.570638347,1.174749039,-0.695820966,2.13423703,3.306113039,1.545558864,2.250343778,3.086427118,3.511223676,3.763421155,5.096388813,-4.577468404,5.523102896,5.320424188,1.267716988,2.061572884,2.597398276,2.704656744,3.384364588,5.075299969,-0.184958245,5.01736037,3.975807076,5.320424188,5.523102896,1.267716988,2.061572884,2.597398276,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,2.449957854,3.057984228,2.4408333,5.2676453,5.447449623,4.14072002,3.940417385,4.016033334,4.651858409,0.919444607,4.596117422,1.695006735,4.277013301,1.907505237,5.644157733,4.930510047,2.303626224,4.199767437,3.730035395,3.664552995,3.143440378,2.387182652,4.49243474,4.729053042,4.26511463,4.362170252,5.1691135,4.238721559,3.968005764,4.793955078,5.960451802,4.595312905,2.632137373,2.560332051,4.158701637,4.379831266,4.595353708,3.286379231,4.818746296,3.749936105,3.521029159,3.049904518,5.757182474,2.523466656,4.891946536,3.859024445,0.885659633,4.219789815,3.472760097,4.921445199,2.899980525,4.766893151,5.595717842,5.217601707,3.283558949,4.362195122,4.939936429,4.636429432,3.51997588,2.046797326,4.733362432,4.36716555,3.518149591,0.741594881,2.778095599,4.406503134,4.352359115,5.487502629,2.379842817,2.470141249,2.879191446,4.408102493,4.764813484,1.952159002,2.994035896,4.943364096,0.197672172,-1.327982566,1.661431535,3.26040264,-5.045316415,4.354094928,1.658163944,4.244235118,4.27180999,3.515438821,4.924996662,-4.121175212
hsa-let-7a-3p,4.477936009,6.831558437,7.379724737,6.824237316,8.299724841,7.699389871,8.07713788,5.296355126,7.828930619,7.940599865,5.724688134,6.561551967,5.348375856,4.468666183,4.70232583,5.858646456,2.899545391,3.373707598,4.631188574,-4.577468404,3.281071383,3.735477833,0.072385346,0.449399085,1.629834263,0.465803558,-6.544471612,1.092833199,-5.315317881,-1.181823549,0.588046481,3.735477833,3.281071383,0.072385346,0.449399085,1.629834263,1.755835324,-3.421794909,-3.15398837,-0.177288586,1.112623642,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-0.169577784,1.57430919,3.075429901,-0.341007487,-4.30500728,0.967859142,-3.872402671,1.866895286,1.307662633,0.047881823,-4.462330942,-0.750685728,-3.63305617,5.220719559,5.512847996,4.895927396,6.252433057,5.808872225,5.55619328,4.416881504,4.756877361,4.320653595,4.729621232,5.618231418,4.087386751,4.674916757,3.768159129,4.901001301,3.607039423,2.957691897,4.958931396,4.108455592,2.661193442,5.203220461,3.471241091,2.697951934,3.186945796,3.071376344,4.927188751,3.780625445,4.102537137,4.142759645,4.748232848,6.861162953,4.364341776,3.398195664,3.635684066,2.199263709,4.187042802,4.651995017,4.976959832,4.957757864,4.597244763,4.548926645,4.657251229,4.45548283,2.523466656,4.51362647,4.533843123,4.614965698,4.502605326,4.466793674,5.619892899,4.884507148,5.058733987,3.715718904,5.568494075,4.457785209,5.220794535,5.949001919,5.529674966,2.896276115,4.672582305,3.637845872,5.004569457,3.651063388,2.699177691,4.209295311,4.019029479,5.551489214,4.405383757,2.17546612,4.77322493,4.287572675,4.020659251,5.331455401,4.077376396,3.92378319,3.601466074,2.460497602,2.734646233,3.814576433,2.880327627,3.925103549,4.674150064,0.934895582,4.506981613,3.643592309,4.450045966,4.37596011,2.250236087
hsa-miR-148b-5p,3.304887399,4.395896639,5.667837717,6.017299571,5.526697129,6.457910287,6.026847628,6.208881472,7.258904685,5.196035142,6.505474479,6.497769419,5.792295987,7.006207201,7.807861925,6.225232492,6.159347908,6.458454754,4.631188574,6.866506721,2.71182463,3.455216541,3.81975946,4.470758708,4.0001554,8.556324412,7.988744418,9.752657769,5.849724194,8.741495033,10.91047356,3.455216541,2.71182463,3.81975946,4.470758708,4.0001554,4.024055954,3.150909023,0.285327578,2.645971224,2.757685669,2.238561251,0.300031292,4.412748033,2.930115757,2.104959388,2.127127667,2.038488707,1.82051392,-3.38034997,4.637131417,5.835980854,5.338832066,5.146260115,5.229822827,3.495938324,2.460632025,4.534503976,3.798980772,2.059957071,4.927690574,4.127742242,-0.16018736,7.96876587,8.437762443,8.910785628,2.461905517,2.528429441,2.552478186,3.042928597,2.571004758,2.69796703,-1.663510848,0.288733151,-0.707838258,0.06679812,-4.902980628,1.987424527,1.605597774,2.957691897,1.118955932,-6.003687026,0.463435589,2.960029782,2.147104708,-4.905175894,1.844361114,-5.578025985,-0.181588335,2.349020195,1.763810719,1.445829086,3.631272093,1.66973847,2.749584015,2.444186043,2.747254915,2.199263709,1.443617595,1.412865709,1.629834263,2.106720258,1.887606376,-1.09735928,-5.409560666,1.30116366,0.31241289,-4.877502863,1.782111281,3.086026619,1.142034152,1.458203331,2.566953967,1.126416302,2.695119996,2.928244452,2.63194152,2.010068003,1.902618408,1.08075501,2.90906451,1.143790174,2.28798272,1.494662246,-5.447253717,-5.389442496,1.191137612,1.356558535,2.963784964,0.907498009,2.920498266,-5.775917668,2.470141249,0.193639549,0.181333439,3.550623078,-4.851394118,1.782242519,2.987634176,1.57191551,0.780190963,2.223303924,-4.944947103,1.783703214,1.511002778,1.658163944,0.446001362,1.408001918,0.453053864,0.204491923,4.75869413
hsa-miR-452-5p,5.619732221,7.743677913,7.007536629,8.45656773,7.383991135,7.771265949,6.835623824,7.302400865,7.677767228,6.32404363,6.505474479,5.641965795,5.767139247,6.660002653,6.237500738,6.420524852,6.432049105,7.9792802,7.466424738,-4.577468404,5.523102896,6.32365451,4.317676329,5.289330723,5.767985429,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,6.32365451,5.523102896,4.317676329,5.240105485,5.767985429,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,-6.641274069,1.238964335,-6.369984944,1.281180481,1.135877509,-5.62340605,-5.205650998,2.282291993,3.265915621,0.61092423,-1.368461905,0.993155453,1.028528061,-5.090980289,0.728899141,1.230322625,-0.08349132,2.041929969,2.387182652,-4.905175894,4.136178742,2.549266337,2.277015491,0.756534215,3.263347816,1.171629582,3.631272093,3.728711667,2.350435835,2.968881077,-0.422121221,2.698034543,2.673824094,2.000284753,0.799191518,1.863535043,-0.822282495,1.336779222,-5.409560666,2.439715369,-5.370705048,-4.877502863,1.782111281,2.044189708,2.507827106,2.137732152,4.107826067,0.782765223,2.820535388,2.322896052,3.030668645,3.590934564,-0.332082086,1.964965464,2.799515115,2.289996164,1.141674545,2.231799798,0.241119188,0.752044069,-4.90370879,-5.528368047,3.444927578,1.631560416,0.637011202,1.436473989,1.89504257,0.937571935,0.181333439,1.531302916,2.742827191,-5.046989693,3.601466074,-4.906221424,2.23674573,-5.184883619,-0.51572274,2.34253937,-5.692749706,-5.18859945,0.757519111,3.188124557,-5.218825082,1.253787622,3.341208798
hsa-miR-135a-5p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,1.480427,4.563386351,4.894750865,6.864435066,7.486373405,7.3066165,-3.298978273,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-2.603636283,4.894750865,4.563386351,6.864435066,7.486373405,7.3066165,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-1.368964983,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,1.376493968,1.619829172,0.718155577,8.521949756,9.225116401,8.537131592,8.237985811,8.555129649,8.0750208,8.093677669,8.887323065,9.037665529,8.601285324,8.153546996,9.077164809,8.839004171,7.865286893,8.91256707,8.728006145,7.811552411,7.704733337,7.152131561,7.638706761,7.873263869,7.855776708,8.236846838,8.999435823,8.916397463,9.042379538,9.451861141,9.264751749,8.567116745,8.782160814,8.375052698,7.993682983,8.213214566,9.410434734,8.724064488,8.486927948,8.745052198,8.05388981,7.274894772,9.008901359,8.633101246,8.442142581,8.810381774,9.007952751,8.525778841,8.153081557,9.143072307,8.782705753,8.161021742,9.036754028,9.112326033,8.889789915,8.310175042,8.944390648,9.891725505,8.238626108,8.782510677,8.5808887,7.555662741,8.027343234,8.389430727,8.385362083,7.930228151,8.155696267,8.643135608,9.30545331,8.761988523,7.954160501,8.023817929,8.475993474,7.792417269,8.128953946,8.469127422,7.976194271,7.934058609,8.706181621,7.829687275,7.396250276,7.85829213,7.840107462,7.735929567,8.140969878,7.565093958,8.145149078,-4.121175212
hsa-miR-302c-5p,-6.389641911,-7.143856522,-7.159106643,-7.6829801,-7.44840862,-7.36628225,-7.535968413,-7.355865099,-7.531577133,-7.313048083,-7.303002452,-7.700580624,-7.449301866,-7.119104501,-7.452806173,-7.693408087,-6.731698775,-7.62215453,-7.436378297,-4.577468404,-6.666393821,-7.36628225,-5.627212417,-6.140680144,-6.138722271,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.700580624,-7.36628225,-6.666393821,-5.627212417,-6.140680144,-6.138722271,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.102790957,-7.04012982,-7.112861251,-6.641274069,-6.565821499,-6.369984944,-5.612270051,-5.772826702,-5.62340605,-5.205650998,-5.888701134,-5.146660321,-5.046989693,-4.902980628,-6.827219171,-5.890432059,-5.090980289,-5.41471508,-6.003687026,-5.207568436,-5.08815361,-5.273521501,-4.905175894,-5.621287574,-5.578025985,-5.894777062,-5.811645834,-6.687187714,-6.067912373,-7.075908307,-6.576701538,-6.766610922,-5.701060683,-5.565013682,-4.905077023,-5.43095344,-6.626383489,-6.138722271,-5.599474806,-5.2660281,-5.550424005,-5.409560666,-6.498785873,-5.370705048,-4.877502863,-5.968647646,-6.376786786,-5.389133214,-6.054242761,-6.680730095,-5.783226697,-6.685467692,-6.263787604,-7.286149645,-6.414981296,-6.534501246,-6.46529041,-6.975987828,-5.387185222,-5.389532108,-5.711021325,-5.447253717,-5.389442496,-4.90370879,-5.528368047,-6.222015842,-5.218825082,-5.940511966,-5.775917668,-6.094817694,-5.989391966,-5.511213099,-5.670021791,-4.851394118,-5.046989693,-6.032126037,-4.906221424,-4.861209574,-5.184883619,-4.944947103,-5.045316415,-5.692749706,-5.18859945,-6.512964334,-6.10961908,-5.218825082,-5.977932367,-4.121175212
