miRNA,DRR041393,DRR041530,DRR041578,DRR041592,DRR041620,DRR041422,DRR041436,DRR041443,DRR041450,DRR041470,SRR3996364,SRR3996365,SRR3996366,SRR3996367,SRR3996368,SRR3996369,SRR1664893,SRR1664894,SRR1664895,SRR1664896,SRR1664897,SRR1988291,SRR1988292,SRR1988293,SRR1988294,SRR1988295,SRR1988296,SRR1988297,SRR1988298,SRR1988299,SRR1988300,SRR1988301,SRR1988302,DRR041504,DRR041616,SRR5127209,SRR5127214,SRR5127232,SRR5127234,DRR041368,DRR041534,SRR1988303,SRR1988304,SRR1988305,SRR1988306,SRR3199254,SRR3199255,SRR3199256,SRR3199257,SRR3199258,SRR3199259,SRR3199260,SRR3199261,SRR3199262,SRR5128189,SRR5128190,SRR5128191,SRR5128192,SRR5128193,SRR5128194,SRR5256874,SRR5256875,SRR5256876,SRR5256878,SRR5256879,SRR5256880,SRR5256881,SRR5256882,SRR5256883,SRR5833902,SRR5833903,SRR5833904,SRR5833905,SRR6283108,SRR6283109,SRR7062776,SRR7062777,SRR7062778,SRR7062779,SRR7062780,SRR7062781,SRR8478257,SRR8478258,SRR8478259,DRR041355,DRR041447,DRR041467,DRR041473,DRR041487,DRR041493,DRR041511,DRR041517,DRR041527,DRR041536,DRR041554,DRR041575,SRR1044598,SRR5755825,SRR5755860,SRR5755895,SRR5755902,SRR5755909,SRR5755916,SRR5755923,SRR5755930,SRR5755937,SRR5755944,SRR5755951,SRR5755958,SRR5755965,SRR5755972,SRR5755979,SRR5755986,SRR5755993,SRR5756000,SRR5756007,SRR5756060,SRR5756067,SRR5756074,SRR5756081,SRR5756088,SRR5756095,SRR5756102,SRR5756109,SRR7545527,SRR7545528,SRR7545529,SRR1777161,SRR1777162,SRR1777163,SRR1777164,SRR1777165,SRR1777166,SRR1777167,SRR1777168,SRR1777169
hsa-miR-432-5p,5.339722327,7.407671453,6.619814359,5.343320517,6.9326878,6.566786775,4.176176503,4.899037242,5.361090508,6.296282555,8.245854359,7.147201002,8.113776103,7.15241804,7.519907742,7.910968267,-6.822130843,-6.523421475,-7.189659905,-5.307651214,-6.919662685,3.575507829,4.173092154,3.595685889,4.07984189,-10.65555313,-10.78866848,-11.23300081,-11.56399527,2.177796428,1.064034443,2.564707409,1.897117469,6.162509619,6.81412454,-8.140685137,9.350772355,-2.049496748,1.385365897,5.891380367,7.457884107,2.231324281,3.008582307,2.625413424,4.27833986,1.448255969,-8.042253839,-11.49482972,-6.618476444,-3.590668471,-1.980933252,-6.006897581,-11.03429312,-10.33669219,-3.229348177,-4.340788257,-1.878675239,2.187235701,9.78737365,2.581829895,3.738976078,6.940956037,6.084945043,7.60257708,5.87745869,4.913925601,3.312353876,3.850783888,5.46629609,-1.782860814,-1.318680157,-1.579879869,-0.79099271,8.120105433,4.774449095,-8.263335798,-5.533540402,-10.27954276,-9.195236028,-8.964619742,-10.16284336,4.357497726,-8.03183947,-8.253985803,6.709630925,6.458940197,7.120578507,6.390472139,5.606539651,7.319462894,4.470848245,7.106184717,6.093581677,7.500329354,6.436751955,6.568770048,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-7.130436837,3.659840037,-1.775522174,8.966031588,9.313841074,10.74763089,8.884891045,8.544346607,9.980656401,10.28242622
hsa-miR-433-3p,0.919709989,2.124916303,1.472070509,-6.727163539,0.14510448,0.401543593,-1.38074746,-0.565016758,1.33378001,2.466369397,2.676936533,2.211881598,3.220250299,2.524166603,3.777675103,2.450687578,-6.822130843,-6.523421475,-7.189659905,-5.307651214,-6.919662685,-1.52791835,-0.597022667,-1.294642978,-0.992723095,6.986688676,6.414082954,6.572782341,5.618388312,-2.052497484,-2.614932591,-2.783843788,-2.868689049,2.802001074,-0.352212799,-10.5142068,4.579117999,-7.717284895,-2.269675561,1.047438256,2.546563044,-0.27006628,-1.45469814,-1.518133742,1.144829302,3.906931766,-11.85279286,-11.49482972,-10.73637423,-11.51315786,-4.351285953,-7.787155978,-11.03429312,-10.33669219,-1.017401456,-0.344725857,-1.08484787,4.518472767,9.654932412,4.52554579,-1.065324468,0.994043175,1.865320134,1.564211985,0.500039636,-7.460244848,-6.408854841,-0.850517565,-7.322677567,-0.607034132,-1.49561128,-0.567773815,-1.255046522,6.653438397,5.146848523,-8.263335798,-10.01991026,-7.478359469,-9.195236028,-8.964619742,-10.16284336,1.492295609,-8.03183947,-8.253985803,1.6442086,-2.041665155,2.047493813,1.882845266,1.317803732,1.143016436,-0.58845388,-0.718475405,0.754377053,-1.28660646,-2.732151079,0.61114657,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-7.130436837,4.967947165,0.623221945,10.22843271,10.41121167,12.04460061,10.05997102,10.24476209,10.9221143,11.43165321
hsa-miR-4424,-7.155541853,-7.7235991,-7.713822301,-6.727163539,-7.430910217,-9.418252003,-6.539434345,-7.523777657,-7.529768179,-4.92796975,-8.302839675,-4.576459241,-8.644361142,-8.299440234,-8.059734319,-8.025182699,-6.822130843,-6.523421475,-7.189659905,-5.307651214,-6.919662685,-10.32857358,-10.17019212,-10.27550847,-10.16901569,-10.65555313,-10.78866848,-11.23300081,-11.56399527,-9.911337288,-11.08486431,-10.7908123,-10.72466864,-7.347802253,-7.629612767,-9.714050104,-11.94073571,-7.717284895,-8.975532276,-7.639963873,-7.015841152,-7.551538899,-9.47229548,-10.42365061,-9.075640343,-12.67706056,-11.85279286,-4.487270669,-10.73637423,-11.51315786,-11.04256713,-7.253324729,-11.03429312,-10.33669219,-9.129390821,-9.589918813,-8.004604563,-11.00834674,-11.63923646,-11.20122371,-6.791249405,-9.2053765,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-7.322677567,-12.16183203,-11.96520754,-12.07778874,-11.80035556,-10.05065709,-8.911020072,-8.263335798,-10.01991026,-10.27954276,-9.195236028,-8.964619742,-10.16284336,-12.108137,-8.03183947,-8.253985803,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,-7.544586872,-4.097227694,-7.322677567,-7.322677567,-7.465258912,-7.149893927,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-3.642010766,-12.31351213,-10.14846207,-10.89277283,-11.44660096,-10.87285732,-11.76506688,-10.52454327,-12.45952545,-9.841895083
hsa-miR-448,-7.155541853,-7.7235991,-7.713822301,-6.727163539,-7.430910217,-9.418252003,-6.539434345,-7.523777657,-7.529768179,-8.275175343,-8.302839675,-7.971283265,-8.644361142,-8.299440234,-8.059734319,-8.025182699,-6.822130843,-6.523421475,-7.189659905,-5.307651214,-6.919662685,7.917309549,8.535421129,8.468027714,8.297704151,4.434578844,-10.78866848,4.071694219,3.61321679,1.309864653,1.92159375,-0.412458087,0.965646028,-7.347802253,-7.629612767,0.108900553,-11.94073571,-7.717284895,3.096339143,-7.639963873,-7.015841152,-10.90228056,-9.47229548,-10.42365061,-9.075640343,4.235924778,-0.746375205,0.073654814,1.521080825,0.313731322,-0.282477784,4.136689414,-1.388145399,1.306022996,-9.129390821,-9.589918813,-8.004604563,-11.00834674,-11.63923646,-11.20122371,-6.791249405,-9.2053765,-7.738992714,1.797048328,-8.77109396,1.720915769,-6.408854841,-6.010904204,-7.322677567,-0.016135415,-0.655923952,5.565955975,0.708693547,8.843781635,9.247784435,-8.263335798,-10.01991026,-10.27954276,-9.195236028,-8.964619742,-10.16284336,-12.108137,8.984549936,10.46194143,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,-7.544586872,-7.545968179,-7.322677567,-7.322677567,-7.465258912,-7.149893927,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-7.130436837,-8.977079404,-1.42329196,0.170599052,-3.45691526,-10.87285732,-5.767340961,-5.218504811,-8.22425934,-5.388725822
hsa-miR-449a/449b-5p,-3.669175454,3.370705742,2.748613517,-1.57338748,-2.31878126,-1.872585609,-2.089134238,-7.523777657,-7.529768179,-8.275175343,-1.794085622,-4.576459241,-3.122410529,-8.299440234,-8.059734319,-4.63822942,3.169189512,-0.3175281,0.389748416,-1.762706662,0.372568788,-0.589017112,-2.666111424,-2.364389074,-2.204969476,-4.277629908,-10.78866848,-5.288717266,-5.347598171,-0.925958184,-1.695265308,-1.956980633,-1.571538299,-7.347802253,-2.536704885,1.85014539,-5.900050634,0.77909025,7.235237689,-7.639963873,-7.015841152,-1.613507555,-2.527421449,-4.628056832,-1.434882501,-6.457019512,2.05410681,6.14348002,5.685031102,2.96509134,-4.091495788,-0.988342873,1.016167973,-0.380672988,-2.081488299,-2.100905307,-4.614617706,-6.50249475,-0.857738466,-3.917477285,-6.791249405,-9.2053765,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-2.201555131,0.390867796,-11.96520754,9.216344614,4.074224104,-10.05065709,-8.911020072,0.577253451,0.456897232,-0.297422234,0.550223279,0.121873285,-0.34939098,-0.293739062,6.145170173,8.619262658,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,-7.544586872,-7.545968179,-7.322677567,-7.322677567,-3.075003301,-2.732151079,-1.774077715,-4.550064667,-1.564426437,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-0.760221221,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-1.953295064,-1.318785651,-0.933517223,-6.787826944,4.045190267,-0.254485608,-3.45691526,-4.334839381,-5.767340961,-10.52454327,-6.529370672,-0.882913868
hsa-miR-449b-3p,-7.155541853,-7.7235991,-7.713822301,-6.727163539,-7.430910217,-9.418252003,-6.539434345,-7.523777657,-7.529768179,-8.275175343,-8.302839675,-7.971283265,-8.644361142,-8.299440234,-8.059734319,-8.025182699,-6.822130843,-6.523421475,-7.189659905,-5.307651214,-6.919662685,-10.32857358,-10.17019212,-10.27550847,-10.16901569,-10.65555313,-10.78866848,-11.23300081,-11.56399527,-9.911337288,-11.08486431,-10.7908123,-10.72466864,-7.347802253,-7.629612767,-11.27045239,-11.94073571,-7.717284895,-8.036930413,-7.639963873,-7.015841152,-10.90228056,-9.47229548,-10.42365061,-9.075640343,-12.67706056,-11.85279286,-7.893086219,-10.73637423,-7.397040737,-11.04256713,-10.11607704,-11.03429312,-10.33669219,-9.129390821,-9.589918813,-8.004604563,-11.00834674,-9.48150363,-11.20122371,-6.791249405,-9.2053765,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-7.322677567,-12.16183203,-11.96520754,-3.750553829,-4.726098603,-10.05065709,-8.911020072,-8.263335798,-10.01991026,-10.27954276,-9.195236028,-8.964619742,-10.16284336,-12.108137,3.221013319,3.139312597,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,-7.544586872,-7.545968179,-7.322677567,-7.322677567,-7.465258912,-7.149893927,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-7.130436837,-12.31351213,-5.720420347,-10.89277283,-11.44660096,-10.87285732,-9.678922871,-10.52454327,-12.45952545,-10.6996246
hsa-miR-449c-3p,-7.155541853,-7.7235991,-7.713822301,-6.727163539,-7.430910217,-9.418252003,-6.539434345,-7.523777657,-7.529768179,-8.275175343,-8.302839675,-7.971283265,-8.644361142,-8.299440234,-8.059734319,-8.025182699,-6.822130843,-6.523421475,-7.189659905,-5.307651214,-6.919662685,-10.32857358,-10.17019212,-10.27550847,-10.16901569,-10.65555313,-10.78866848,-11.23300081,-11.56399527,-9.911337288,-11.08486431,-10.7908123,-10.72466864,-7.347802253,-7.629612767,-13.31755809,-11.94073571,-7.717284895,-13.51471755,-7.639963873,-7.015841152,-10.90228056,-9.47229548,-10.42365061,-9.075640343,-12.67706056,-11.85279286,-4.950235504,-10.73637423,-11.51315786,-11.04256713,-12.4021911,-11.03429312,-10.33669219,-9.129390821,-9.589918813,-8.004604563,-11.00834674,-11.63923646,-11.20122371,-6.791249405,-9.2053765,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-7.322677567,-12.16183203,-11.96520754,-12.07778874,-11.80035556,-10.05065709,-8.911020072,-8.263335798,-10.01991026,-10.27954276,-9.195236028,-8.964619742,-10.16284336,-12.108137,-8.03183947,-8.253985803,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,-7.544586872,-7.545968179,-7.322677567,-7.322677567,-7.465258912,-7.149893927,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-7.130436837,-12.31351213,-10.14846207,-10.89277283,-11.44660096,-10.87285732,-11.76506688,-10.52454327,-12.45952545,-12.71121887
hsa-miR-449c-5p,-7.155541853,-7.7235991,-4.284669345,-6.727163539,-7.430910217,-9.418252003,-6.539434345,-7.523777657,-7.529768179,-8.275175343,-2.220051387,-3.642873044,0.155759989,1.018685943,-1.517070156,0.251221751,3.36499046,2.437648959,3.702959378,0.382751036,2.371756479,1.735343465,2.039594889,1.090316068,1.947404239,-0.866123507,-2.422392207,-0.687479664,-1.097869848,3.068274284,1.6997898,1.565582818,2.076301265,-7.347802253,-7.629612767,2.313949871,-3.543124517,3.980656488,6.996935288,-7.639963873,-7.015841152,2.140941109,2.598720635,2.088786202,4.009271198,-6.457019512,3.381483063,6.2352673,8.032457398,3.533911618,-1.509622647,-0.778201238,2.467433516,1.575370203,3.53626167,4.581535047,1.177586159,1.270687131,5.897411927,0.600972483,-2.351326349,-0.010859527,-7.738992714,-9.965631154,0.34642744,-7.460244848,-6.408854841,-6.010904204,-1.620907566,0.470712691,-1.619717654,9.994554512,3.328429482,-10.05065709,-8.911020072,-0.478689616,-1.238614141,-1.616677785,-2.503143972,-1.046633481,-4.227704625,1.492295609,9.086125722,10.17376345,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,-7.544586872,-7.545968179,-7.322677567,-7.322677567,-7.465258912,-7.149893927,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-0.390040106,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-1.019504533,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-1.896210061,-7.130436837,-0.721498902,7.283821219,3.360872208,-0.542247929,-2.095047283,0.413285963,-10.52454327,-2.180217766,1.305094921
hsa-miR-450a-2-3p,-7.155541853,-3.362019989,-7.713822301,-6.727163539,-7.430910217,-9.418252003,-6.539434345,-7.523777657,-4.079249497,-8.275175343,-8.302839675,-7.971283265,-8.644361142,-8.299440234,-8.059734319,-8.025182699,-3.31171607,-6.523421475,-7.189659905,-5.307651214,-6.919662685,-10.32857358,-10.17019212,-7.472766018,-10.16901569,-10.65555313,-10.78866848,-11.23300081,-11.56399527,-9.911337288,-11.08486431,-10.7908123,-10.72466864,-7.347802253,-7.629612767,-13.31755809,-8.215299315,-7.717284895,-9.311237069,-7.639963873,-7.015841152,-7.551538899,-9.47229548,-10.42365061,-9.075640343,-12.67706056,-4.006932725,-3.395364819,-4.411915703,-6.935454036,-6.56081852,-6.787928329,-4.618514726,-1.540159377,3.574265011,4.328879279,4.451091686,1.229513758,-2.045837568,1.734714744,-6.791249405,-9.2053765,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-7.322677567,-0.934364074,0.098899808,-2.079784284,-0.083044136,-7.164180747,-8.911020072,-8.263335798,-10.01991026,-5.914362662,-5.12764483,-4.110869173,-7.317370246,0.260321245,-8.03183947,-8.253985803,-6.391505805,-7.173561921,-3.313729153,-7.443140999,-3.900331366,-4.095694009,-1.861613174,-1.620907566,-7.322677567,-7.465258912,-7.149893927,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-7.130436837,-4.126624418,-4.639138843,-1.363266115,3.223124304,-2.095047283,-3.397362247,-3.472741621,-2.129055791,-5.501020752
hsa-miR-450a-5p,6.43254989,6.519591368,6.255739209,3.711083733,7.524068132,5.968557928,1.023041423,4.489647596,5.038306803,5.22657788,4.885046292,4.23467977,4.547301903,4.301785879,3.672344073,2.946330855,2.008259199,-1.364425685,2.843568989,-5.307651214,-0.716302107,-3.755735388,-1.29330101,-3.083262767,-4.236972523,-0.465825344,0.463858478,-0.47423098,-0.474242994,-2.052497484,-0.354643379,-0.68114146,-1.706426005,8.298744906,7.180587516,0.126966283,5.365959271,4.324076775,4.978262482,2.086651622,0.820672156,0.897767961,-0.193898571,0.945756616,-0.010006147,5.002088114,7.589274177,8.113903857,5.1769299,4.057281239,4.229642166,5.485229199,4.793185689,6.441455001,5.941284263,6.225795063,6.393957538,6.362496887,0.993454542,4.48803774,-6.791249405,-2.51619526,-7.738992714,-3.554280324,-1.973311948,-4.002314209,-6.408854841,-6.010904204,-7.322677567,9.190919878,9.205441629,7.897222701,9.102016804,2.237970249,0.485370414,4.89109244,5.111211645,5.518659157,4.836319971,5.465919517,4.792230969,8.252002896,2.046555399,4.022720351,7.213849795,8.199888585,10.1142604,9.38496718,8.624268195,9.203200499,8.370917708,9.348141593,6.224363059,4.583472775,5.165305756,5.500683726,3.77424412,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,0.54247717,0.199533976,-1.164737693,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,7.54561522,8.64176382,8.161392694,4.452887301,3.837672391,5.687012883,9.250630756,4.978339927,4.815228644,3.741118539,5.585633533,3.927935792
hsa-miR-450b-5p,5.339722327,7.840807421,7.197983045,6.514682922,7.553825143,7.016000218,3.949030345,6.655437,6.267402851,6.988027083,8.124018201,7.669250883,8.140548859,7.551642839,6.836235694,6.408069666,1.456075404,0.444159429,1.979021379,-5.307651214,-2.486637429,0.025815255,2.17386932,1.500698832,0.898817398,0.668129847,0.867996172,1.212751206,1.071845487,3.262689741,4.099311573,2.920148899,2.916395255,9.113484281,8.389835358,1.821925783,7.787433654,4.621181629,6.372821232,5.271526991,4.119901233,4.202891927,4.290606119,3.849163195,4.543292534,1.961659043,7.324183302,7.979403861,5.759958222,3.773147181,4.754758327,4.685221629,3.929720876,6.187098385,2.239070041,2.199989415,2.731099447,2.810949969,-2.138437976,1.191556096,-2.351326349,1.382588667,-1.583269557,-0.31040251,1.683879368,0.114962249,-1.248137159,-6.010904204,-1.620907566,7.006833491,7.412994649,5.909005953,7.105461442,2.002954915,2.047552721,5.161859879,5.149514788,5.499742143,5.350954278,5.326028504,5.322960325,8.597514989,3.084699257,7.258680129,7.31240824,8.554659043,10.21425144,9.773522295,9.685871263,9.689065138,9.877285533,9.702610816,7.463787919,5.442645803,8.291226737,8.286944659,1.078000643,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-0.204257232,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,1.080793676,0.199533976,0.403853227,1.326822219,0.096161513,-3.316499555,-3.865516488,0.548700538,-4.277152717,-3.378771583,0.630572211,-4.251302282,-3.613763837,4.710986573,6.023338394,5.426968045,4.747463586,3.535897107,3.887982471,8.026469279,4.516277647,4.3076535,2.764729576,5.310804808,3.498108239
hsa-miR-451a,-7.155541853,-3.362019989,-7.713822301,-6.727163539,-3.037272108,-9.418252003,-6.539434345,-7.523777657,-7.529768179,-8.275175343,-8.302839675,-7.971283265,-8.644361142,-8.299440234,-8.059734319,-8.025182699,18.92311226,18.36521681,19.59182895,16.55000489,18.82354967,-2.044377249,-2.92421802,-2.157699241,-2.66435789,-3.968216823,-6.702000394,-5.625765123,-5.347598171,-3.858102218,-11.08486431,-2.979517052,-10.72466864,-7.347802253,-7.629612767,-3.941469844,-5.900050634,19.70586835,-4.436647546,-7.639963873,-7.015841152,-10.90228056,-9.47229548,-10.42365061,-9.075640343,-12.67706056,-0.110590128,-8.51240605,-10.73637423,-6.935454036,-6.56081852,-5.673035341,-7.102731849,-4.492542013,-9.129390821,-9.589918813,-8.004604563,-7.718650626,-11.63923646,-11.20122371,-6.791249405,-3.82756871,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-7.322677567,-12.16183203,-11.96520754,-2.761984161,-3.745501367,1.850492213,4.574065789,-8.263335798,-6.239450483,-10.27954276,-9.195236028,-8.964619742,-10.16284336,-5.08101189,-8.03183947,-8.253985803,-6.391505805,-7.173561921,-2.008911127,-3.983440915,-7.367595463,-7.544586872,-7.545968179,-7.322677567,-7.322677567,-7.465258912,-7.149893927,-7.465258912,19.96584587,18.62105661,15.895395,14.86223376,16.46365054,16.64436111,16.74067188,15.90541638,16.63611776,15.40040879,15.27819148,15.63573388,15.88424325,14.57626841,15.49820643,18.04217403,18.26822283,18.11493921,18.2497715,17.80996064,16.52752026,16.40536746,17.15190977,17.15502832,15.67275716,17.20604365,16.93463721,16.1188887,20.8815263,20.90262337,20.94349156,-8.977079404,-10.14846207,-10.89277283,-9.183225119,-10.87285732,-11.76506688,-10.52454327,-12.45952545,-9.480645492
